지역,구분,no.,시도,시군구,어린이집명,어린이집유형구분,운영현황,우편번호,주소,어린이집전화번호,어린이집팩스번호,보육실수,보육실면적,놀이터수,CCTV설치수,보육교직원수,정원수,현원수,위도,경도,통학차량운영여부,홈페이지주소,인가일자,휴지시작일자,휴지종료일자,폐지일자
,인천,22505,인천광역시,부평구,위즈아이 어린이집,민간,정상,21311,인천광역시 부평구 마장로468번길 26 (2층 건물전체) (청천동),032-511-3210,032-513-3400,6,164,1,8,2,59,0,37.5199649,126.706188,운영,,2010-03-09,,,
,인천,22506,인천광역시,부평구,사랑이샘솟는어린이집,가정,정상,21363,"인천광역시 부평구 안남로 272 108동 101호(청천동, 금호아파트)",070-4117-5579,032-528-5579,5,64,0,5,6,20,12,37.50656441,126.7107234,운영,,2010-04-01,,,
,인천,22507,인천광역시,부평구,리라어린이집,민간,정상,21421,인천광역시 부평구 마분로 10 (4층 건물전체) (부개동),032-522-5222,032-503-5223,11,437,2,16,12,158,46,37.48512792,126.7377701,운영,,2010-04-02,,,
,인천,22508,인천광역시,부평구,예그리심어린이집,민간,정상,21416,인천광역시 부평구 경인로 1093 (5층 건물전체) (부개동),032-362-7200,032-528-1451,10,262,2,17,11,99,36,37.48625858,126.7414659,운영,,2010-04-14,,,
,인천,22509,인천광역시,부평구,부평2동 유아어린이집,민간,재개,21428,인천광역시 부평구 경인로 874-30 (3층 건물전체) (부평동),032-710-7677,032-503-6956,7,349,1,14,2,117,6,37.48405786,126.7176405,운영,https://cafe.daum.net/yechoart,2010-04-26,,,
,인천,22510,인천광역시,부평구,산곡2동어린이집,국공립,정상,21361,인천광역시 부평구 마장로324번길 37 (1~2층/4층중) (산곡동),032-505-1224,032-505-1225,5,109,1,16,13,41,37,37.50679958,126.705567,미운영,,2010-05-01,,,
,인천,22511,인천광역시,부평구,좋은나무어린이집,민간,정상,21401,인천광역시 부평구 부일로 69 부개역푸르지오 관리동(1층) (부개동),032-507-0009,032-507-0011,6,137,0,11,9,49,38,37.49020386,126.7378113,미운영,,2010-05-07,,,
,인천,22512,인천광역시,부평구,삼산1동어린이집,국공립,정상,21320,인천광역시 부평구 영성동로18번길 19 휴먼시아1단지내(1층 단독) (삼산동),032-507-0512,032-507-0513,5,209,1,18,13,55,43,37.51916189,126.7480521,미운영,http://cafe.naver.com/samsankids ,2010-08-23,,,
,인천,22513,인천광역시,부평구,부개1동어린이집,국공립,정상,21421,인천광역시 부평구 동수로 166 (1~2층/4층중) (부개동),032-523-3007,032-523-3007,5,270,1,11,16,49,31,37.48552079,126.7370362,미운영,cafe.daum.net/bugae1dongchildcare,2010-11-22,,,
,인천,22514,인천광역시,부평구,만나어린이집,가정,정상,21328,"인천광역시 부평구 굴포로 105 117동 103호(삼산동, 삼산타운주공1단지)",032-330-0396,--,3,66,0,4,7,15,15,37.51293139,126.7336077,미운영,,2011-05-03,,,
,인천,22515,인천광역시,부평구,주사랑어린이집,가정,정상,21364,"인천광역시 부평구 길주로494번길 12 4동 105호(청천동, 쌍용아파트)",032-508-0056,032-277-5470,3,84,0,4,5,18,8,37.507173,126.7157556,미운영,,2011-05-06,,,
,인천,22516,인천광역시,부평구,갈산초등학교어린이집,직장,정상,21331,인천광역시 부평구 갈월동로 55 (1층) (갈산동),032-628-1721,032-361-0337,4,156,1,8,10,49,32,37.51248852,126.7281146,미운영,http://cafe.daum.net/G.S.Children,2011-09-01,,,
,인천,22517,인천광역시,부평구,큰나무어린이집,가정,정상,21363,"인천광역시 부평구 안남로 272 101동 101호 (청천동, 금호아파트)",070-8887-0053,032-521-0033,4,71,0,4,6,20,13,37.50782844,126.7098086,운영,https://bigtree.kidsnote.ac,2012-07-16,,,
,인천,22518,인천광역시,부평구,도담어린이집,가정,정상,21318,"인천광역시 부평구 후정동로47번길 4 1동 106호(삼산동, 삼보아파트)",032-506-8255,--,3,36,0,4,3,12,4,37.5218203,126.7379303,미운영,,2012-07-19,,,
,인천,22519,인천광역시,부평구,예찬어린이집,가정,정상,21328,"인천광역시 부평구 굴포로 105 101동 106호 (삼산동, 삼산타운주공1단지)",032-321-3320,032-321-3320,3,60,0,5,4,18,7,37.51352081,126.7333311,미운영,,2012-07-20,,,
,인천,22520,인천광역시,부평구,하늘정원어린이집,민간,정상,21458,인천광역시 부평구 동수로120번길 43 부평LH2단지 203동 관리동(1층) (부평동),032-505-3771,032-505-3771,5,109,1,7,11,39,23,37.48287091,126.7300378,미운영,https://blog.naver.com/nul6124,2012-07-26,,,
,인천,22521,인천광역시,부평구,SK키즈빌어린이집,가정,정상,21400,"인천광역시 부평구 동수천로 71 116동 102호(부평동, 부평SKVIEW해모로아파트)",032-505-0050,032-505-0050,4,80,0,5,6,19,19,37.4913038,126.7347793,미운영,,2012-08-02,,,
,인천,22522,인천광역시,부평구,사랑이가득한어린이집,가정,정상,21320,인천광역시 부평구 영성동로18번길 20 관리동(삼산동. 서해그랑블),032-212-0712,032-212-0712,4,75,0,4,4,19,6,37.51730158,126.748113,미운영,,2012-08-09,,,
,인천,22523,인천광역시,부평구,사랑해어린이집,가정,정상,21328,"인천광역시 부평구 굴포로 105 120동 103호 (삼산동, 삼산타운주공1단지)",032-330-0311,032-330-0311,3,59,0,4,6,19,10,37.51309897,126.7348483,미운영,,2012-09-04,,,
,인천,22524,인천광역시,부평구,하늘빛어린이집,가정,정상,21363,"인천광역시 부평구 안남로 272 102동 104호 (청천동, 금호아파트)",032-267-7942,--,4,65,0,4,7,20,11,37.50765113,126.7124467,미운영,,2012-09-04,,,
,인천,22525,인천광역시,부평구,IBK 참! 좋은 어린이집,직장,정상,21353,인천광역시 부평구 부흥로 353 3층(부평동),032-502-8133,032-502-8135,4,213,1,18,8,60,11,37.49831488,126.7314269,미운영,http://www.puruni.com/ibkbp,2012-09-26,,,
,인천,22526,인천광역시,부평구,통통따따어린이집,가정,정상,21401,"인천광역시 부평구 부일로 69 110동 201호(부개동, 부개역푸르지오)",032-529-3619,010-529-3818,3,67,0,4,6,20,13,37.48933377,126.7386285,미운영,,2012-10-19,,,
,인천,22527,인천광역시,부평구,사랑샘어린이집,가정,정상,21332,"인천광역시 부평구 주부토로 201 204동 106호(갈산동, 대동2차아파트)",032-503-0011,032-503-0011,3,54,0,4,5,13,8,37.51289419,126.7257099,미운영,http://cafe.daum.net/sarangsam2014,2012-10-19,,,
,인천,22528,인천광역시,부평구,아이조아어린이집,가정,정상,21363,"인천광역시 부평구 안남로 272 306동 101호(청천동, 금호아파트)",032-513-7711,032-513-7711,3,63,0,4,9,20,15,37.5065657,126.7107228,미운영,,2013-02-01,,,
,인천,22529,인천광역시,부평구,인천성모병원어린이집,직장,정상,21431,"인천광역시 부평구 동수로 56 (부평동, 가톨릭대학교성모병원내 1층)",032-280-6471,070-7301-6472,5,237,1,10,17,49,44,37.48413322,126.7252096,미운영,,2013-02-26,,,
,인천,22530,인천광역시,부평구,청천2동어린이집,국공립,정상,21364,인천광역시 부평구 원길로34번길 8 (청천동),032-527-3494,032-529-3494,5,186,2,21,13,64,60,37.50662057,126.7154817,미운영,cc2kids@hanmail.net,2013-06-01,,,
,인천,22531,인천광역시,부평구,부평꿈나무어린이집,국공립,정상,21320,"인천광역시 부평구 영성동로18번길 51 (삼산동, 부평꿈나무교통나라)",032-515-9889,032-515-2014,5,250,1,14,13,79,40,37.5189024,126.7496302,미운영,,2014-01-01,,,
,인천,22532,인천광역시,부평구,해맑은어린이집,직장,정상,21313,인천광역시 부평구 안남로 315 (2층 건물전체)(청천동),032-529-7851,032-529-7852,8,343,1,32,17,84,83,37.51157995,126.7087541,미운영,,2014-09-05,,,
,인천,22533,인천광역시,부평구,산곡3동어린이집,국공립,정상,21384,인천광역시 부평구 경원대로 1269-3 (2층 건물전체)(산곡동),032-504-3400,032-504-3993,5,194,1,25,15,69,58,37.49097073,126.7096166,미운영,,2014-12-24,,,
,인천,22534,인천광역시,부평구,한국지엠어린이집,직장,정상,21313,인천광역시 부평구 세월천로25번길 7 (4층 건물전체)(청천동),032-330-8479,032-330-8481,5,248,2,28,17,70,51,37.51240397,126.7067738,미운영,,2015-04-01,,,
,인천,22535,인천광역시,부평구,래미안부평어린이집,국공립,정상,21357,인천광역시 부평구 길주남로10번길 21 ,032-518-5900,032-503-6767,4,163,2,10,11,54,48,37.50381131,126.7236744,미운영,www.cafe.daum.net/raemeankids,2015-12-02,,,
,인천,22536,인천광역시,부평구,드림키즈어린이집,민간,정상,21362,"인천광역시 부평구 원적로 361 (산곡동, 한화아파트 관리동)",032-512-7778,032-512-7778,4,95,0,5,8,34,16,37.50535772,126.7055194,미운영,https://blog.naver.com/dreamkids7778,2016-02-25,,,
,인천,22537,인천광역시,부평구,로이어린이집,가정,정상,21357,"인천광역시 부평구 길주남로10번길 21 116동 101호(부평동, 래미안부평)",032-504-8821,032-504-8823,4,57,0,4,8,20,19,37.50267815,126.724572,미운영,,2016-09-01,,,
,인천,22538,인천광역시,부평구,부평풀내음어린이집,국공립,정상,21321,인천광역시 부평구 평천로 447 ,032-527-3665,032-528-3665,4,212,3,22,22,80,44,37.51800271,126.7398147,미운영,,2016-11-29,,,
,인천,22539,인천광역시,부평구,부평맑은내어린이집,국공립,정상,21311,인천광역시 부평구 마장로468번길 12-6 ,032-511-2760,032-512-2760,5,241,2,20,23,88,77,37.51975173,126.7052747,미운영,,2016-12-01,,,
,인천,22540,인천광역시,부평구,제일어린이집,민간,정상,21356,인천광역시 부평구 장제로205번길 52 (4층 건물전체) (부평동),032-527-0334,032-527-0335,8,420,3,11,17,139,93,37.50418703,126.7279457,운영,,2017-06-26,,,
,인천,22541,인천광역시,부평구,미소인 어린이집,직장,정상,21459,인천광역시 부평구 무네미로 447 ,032-505-1716,032-505-1715,6,418,1,28,19,99,63,37.47569988,126.7520693,미운영,,2017-07-21,,,
,인천,22542,인천광역시,부평구,갈산주공어린이집,국공립,정상,21331,"인천광역시 부평구 주부토로 206 (갈산주공2단지,관리동)",032-361-9300,032-361-9301,4,158,2,16,9,25,13,37.5129839,126.7277181,미운영,,2018-03-01,,,
,인천,22543,인천광역시,부평구,부평6동어린이집,국공립,정상,21424,인천광역시 부평구 육동로 13-3 (3층건물전체)(부평동),032-501-8100,032-501-8200,6,221,2,23,14,77,62,37.48645806,126.7244823,미운영,http://cafe.dame.net/bpbnchild,2018-11-30,,,
,인천,22544,인천광역시,부평구,협동조합 예슬어린이집,협동,정상,21336,"인천광역시 부평구 갈월동로29번길 40-3 1층,(갈산동)",032-529-9479,--,4,89,0,0,6,25,14,37.50999675,126.7275791,미운영,https://icncoopyeseul.modoo.at,2019-07-08,,,
,인천,22545,인천광역시,부평구,부평4동어린이집,국공립,정상,21356,인천광역시 부평구 부흥북로57번길 20 (부평동),032-518-1002,032-518-1002,4,67,0,16,9,19,19,37.50217215,126.7288205,미운영,,2019-09-05,,,
,인천,22546,인천광역시,부평구,해아뜰어린이집,직장,정상,21313,"인천광역시 부평구 안남로 315 101동 101호(청천동,하우스디아파트)",032-515-7179,032-515-7180,3,50,0,8,6,16,16,37.51171339,126.7087943,미운영,,2019-12-19,,,
,인천,22547,인천광역시,부평구,십정2동어린이집,국공립,정상,21437,인천광역시 부평구 아트센터로44번길 15-12 동암마을센터 1층,032-433-1003,0504-063-5521,4,96,0,15,8,27,19,37.47255035,126.7039015,미운영,,2020-03-02,,,
,인천,22548,인천광역시,부평구,진달래천사어린이집,가정,재개,21397,인천광역시 부평구 장제로102번길 52 1층,010-7357-8525,--,3,44,0,4,0,15,0,37.49423282,126.7331123,,,2020-08-31,,,
,인천,22549,인천광역시,부평구,부개1동 꿈터어린이집,국공립,정상,21415,인천광역시 부평구 수변로9번길 10 101호,032-505-5585,032-503-5580,4,64,0,4,9,19,18,37.48786113,126.7384493,미운영,,2020-09-29,,,
,인천,22550,인천광역시,부평구,화성파크드림어린이집,국공립,정상,21431,인천광역시 부평구 동수로 80 부평역화성파크드림 103동 1층,032-511-3055,032-511-3056,6,124,0,12,10,30,28,37.48452108,126.7276716,미운영,,2021-01-11,,,
,인천,22551,인천광역시,부평구,부평 코오롱하늘채어린이집,국공립,정상,21397,인천광역시 부평구 동수천로 117 부평 코오롱하늘채 105동 1층,032-529-4891,032-527-4891,4,67,0,9,9,23,23,37.49656894,126.7362421,미운영,,2021-01-11,,,
,인천,22552,인천광역시,부평구,부개2동 하나어린이집,국공립,정상,21397,인천광역시 부평구 동수천로 95 ,032-527-9891,--,8,307,2,25,21,78,78,37.49396978,126.7363473,미운영,,2021-03-02,,,
,인천,22553,인천광역시,부평구,서희스타힐스어린이집,국공립,정상,21443,"인천광역시 부평구 상정로 41 관리동(십정동,서희스타힐스부평센트럴)",032-422-5855,032-422-5856,4,163,0,13,13,44,40,37.47891371,126.7003293,미운영,,2021-07-01,,,
,인천,22554,인천광역시,부평구,부개역코오롱하늘채어린이집,국공립,정상,21401,인천광역시 부평구 부평문화로 216 (부개동),032-505-2369,--,5,100,0,16,11,30,30,37.49261425,126.7396088,미운영,,2021-10-11,,,
,인천,22555,인천광역시,부평구,열우물어린이집,국공립,정상,21443,인천광역시 부평구 상정로 35 ,032-421-1056,--,5,148,0,18,12,49,41,37.4795362,126.7006433,미운영,,2022-01-10,,,
,인천,22556,인천광역시,부평구,쌍용더플래티넘어린이집,국공립,정상,21368,"인천광역시 부평구 원적로287번길 25 (산곡동,쌍용더플래티넘부평)",032-515-2022,--,3,106,0,10,13,35,33,37.50865881,126.7087157,미운영,https://cafe.naver.com/ssangyong2022,2022-03-11,,,
,인천,22557,인천광역시,부평구,엘리더스어린이집,가정,정상,21361,"인천광역시 부평구 안남로 269 관리동 1층 (산곡동,산곡푸르지오)",032-263-3949,--,3,56,0,4,5,20,8,37.50714894,126.7084388,운영,,2022-02-15,,,
,인천,22558,인천광역시,부평구,인천삼산경찰서어린이집,직장,정상,21339,인천광역시 부평구 굴포로 104 ,032-504-1041,032-503-1041,6,384,1,32,18,80,47,37.5107416,126.7321864,미운영,,2022-02-24,,,
,인천,22559,인천광역시,부평구,더샵해솔어린이집,국공립,정상,21443,인천광역시 부평구 열우물로 90 더샵부평센트럴시티,032-432-8800,032-431-8800,6,320,1,27,16,78,66,37.47666001,126.6998634,미운영,,2022-09-01,,,
,인천,22560,인천광역시,부평구,더샵도담어린이집,국공립,정상,21443,인천광역시 부평구 열우물로 90 더샵부평센트럴시티,032-423-5577,032-423-5578,6,351,1,31,19,78,76,37.47682242,126.6973049,미운영,,2022-09-05,,,
,인천,22561,인천광역시,부평구,삼산1동 3주공예능어린이집,국공립,정상,21319,인천광역시 부평구 부평북로 463 주공미래타운3단지 관리동(1층)(삼산동),032-502-7179,--,4,112,0,6,11,42,41,37.52277383,126.7461726,미운영,,2022-08-10,,,
,인천,22562,인천광역시,부평구,신일해피트리더루츠어린이집,국공립,정상,21367,"인천광역시 부평구 산곡로 31 관리동(산곡동, 신일해피트리)",032-721-6592,070-4015-6952,5,180,0,15,13,43,41,37.50719579,126.6992719,미운영,,2022-10-11,,,
,인천,22563,인천광역시,부평구,브라운스톤어린이집,국공립,정상,21318,인천광역시 부평구 후정로 8 ,032-527-0777,032-527-0777,3,215,0,12,12,33,32,37.51975757,126.7348257,미운영,,2023-03-01,,,
,인천,22564,인천광역시,부평구,SK뷰해모로어린이집,국공립,정상,21400,인천광역시 부평구 동수천로 71 SK뷰해모로 관리동,032-518-0302,032-518-0301,6,248,1,20,21,79,72,37.49246863,126.7349052,미운영,,2023-03-01,,,
,인천,22565,인천광역시,부평구,두산위브더파크어린이집,국공립,정상,21307,인천광역시 부평구 마곡로 14 두산위브더파크아파트 관리동,032-502-2023,032-502-2024,4,181,0,15,13,44,43,37.49064937,126.7167913,미운영,,2023-03-01,,,
,인천,22566,인천광역시,부평구,삼산2동서해어린이집,국공립,정상,21341,인천광역시 부평구 굴포로 158 관리동,032-514-1616,0504-256-6058,5,107,0,6,10,30,22,37.51197825,126.7392418,미운영,,2023-02-01,,,
,인천,22567,인천광역시,부평구,모아숲어린이집,국공립,정상,21319,인천광역시 부평구 부평북로 431 삼산주공미래타운1단지 관리동,032-506-2663,032-506-2622,3,92,0,6,8,25,16,37.52226962,126.7421754,미운영,,2023-02-01,,,
,인천,22568,인천광역시,부평구,꿈나무새싹어린이집,민간,정상,21406,인천광역시 부평구 동수북로 188 부평역 한라비발디 트레비앙 아파트 관리동,032-516-0101,032-516-0102,4,104,1,9,6,38,14,37.48839423,126.7271601,미운영,,2023-02-16,,,
